Date,Maximum Temperature (°C),Minimum Temperature (°C), Mean Temperature (°C),Sunshine Duration (min),Shortwave Radiation (MJ/m²),Precipitation (mm),Maximum Relative Humidity (%),Minimum Relative Humidity (%),Mean Relative Humidity (%),Maximum Sea Level Pressure (hPa),Minimum Sea Level Pressure (hPa),Mean Sea Level Pressure (hPa),Maximum Wind Speed (m/s),Minimum Wind Speed (m/s),Mean Wind Speed (m/s),Wind Direction Dominant (°)
20/03/2018,6.4205284,-2.5094714,2.7717788,503.34747,17.772587,0,77,31,58.75,1021.8,1009.1,1014.6001,10.324728,3.310589,5.868976,37.24353
21/03/2018,6.3705287,-3.7494714,1.3517786,683.6478,17.263151,0,91,26,58.833332,1029.1,1022.9,1027.0084,7.742093,2.529822,4.5120726,33.743134
22/03/2018,8.200529,-1.1194713,3.1184454,81.70213,15.5874605,0.7,82,34,58.125,1028.8,1016.7,1023.0625,6.963476,0.8544004,3.1169226,256.91425
23/03/2018,10.760529,3.5305285,6.5838623,444.16742,14.078377,0.1,90,52,72.75,1015.8,1004.1,1010.03345,4.2579336,0.6324555,2.536311,274.4441
24/03/2018,12.570529,-0.11947135,6.8551116,746.3833,19.547604,0,90,37,59.458332,1003.6,998.8,1000.64166,4.7675986,0.72801095,2.65581,97.00938
25/03/2018,13.780529,4.9505286,9.122195,617.8899,15.39522,0,75,47,60.208332,1010,1002.3,1005.90826,3.0083218,0.2,1.7061406,322.8317
26/03/2018,12.520529,5.6105285,8.879278,282.61526,14.305859,3.6,94,47,65.583336,1017.3,1010.5,1013.82935,4.3011627,0.6,2.1784427,313.31793
27/03/2018,12.370529,3.0105286,7.9992785,44.403725,11.672173,0.6,92,40,69.541664,1019.4,1010.7,1015.57904,6.0440054,0.1,3.0695355,244.41498
28/03/2018,14.500529,7.6005287,10.679696,0,8.468172,0.90000004,87,55,74.583336,1012.3,1004.3,1008.7668,9.296236,3.9,6.779957,261.68216
29/03/2018,10.700529,3.9805286,7.113445,212.7915,11.169144,1.3000001,86,51,70.083336,1011.5,1007.2,1009.2541,5.5758405,0.5,2.0778005,253.78363
30/03/2018,17.280529,3.5605285,8.647197,125.66933,12.860856,5.2999997,86,36,67.5,1008.1,995.4,1001.9917,8.430896,2.147091,4.598203,130.18646
31/03/2018,10.890529,5.5905285,7.9459453,19.010641,11.540808,1.2,88,52,69.458336,1003,998.3,999.6167,4.418144,0.31622776,2.3662395,254.74487
01/04/2018,9.860529,3.8305285,6.9355283,270.37836,15.718824,0.2,85,54,69.541664,1016.9,1003.7,1011.0542,9.207063,2.302173,6.504423,264.82266
02/04/2018,20.31053,0.13052866,9.975113,88.104965,18.5031,0,89,24,57.375,1017.3,1004.9,1010.64166,4.9,0.1,2.7708426,148.89119
03/04/2018,21.440529,9.400529,15.0955305,442.82556,19.871208,0,60,31,43.958332,1008.4,1004,1006.3667,5.95399,1.5264337,3.6682622,180.0768
04/04/2018,17.30053,5.8705287,11.584279,71.38245,11.076228,2.8999999,85,41,67,1009.4,1004.7,1007.0166,9.492103,1.2165525,4.0547175,202.55315
05/04/2018,12.240529,6.9005284,9.650529,438.98932,15.292691,0,80,53,67.166664,1023.1,1009,1016.4834,8.547514,1.0049876,5.5471835,265.06583
06/04/2018,19.05053,2.5505285,10.330945,785.6482,22.046722,0,86,39,62.375,1023.6,1014.8,1019.31256,6.963476,2.0518284,4.449693,108.452065
07/04/2018,22.830528,5.9005284,14.260945,703.0344,22.091578,0,73,34,55.916668,1016.7,1009.8,1013.73737,4.4271884,0.94868326,3.0707958,112.25254
08/04/2018,23.39053,8.700529,15.808864,733.33453,21.860891,0,71,34,49.958332,1011.7,1004.2,1007.75006,5.824946,1.7804494,3.913412,110.37978
09/04/2018,20.30053,7.6405287,13.915531,81.70213,13.620203,0.8,68,38,58.125,1007.1,1003,1004.69586,4.3416586,0.44721362,3.0343902,126.06941
10/04/2018,15.490529,7.4105287,11.723862,38.593616,7.282693,1.5000001,87,63,76.416664,1006.9,1002.5,1004.47076,6.8007355,0.41231057,2.7012627,274.18933
11/04/2018,19.090528,4.1005287,11.473029,463.39505,22.059538,0,85,34,56.916668,1007.6,997.8,1003.63745,7.2249565,1.9723083,4.5977054,103.84367
12/04/2018,18.520529,8.100529,13.199697,739.9801,22.517714,0,71,36,55.541668,1001.7,996.7,998.8,4.701064,0.36055514,2.0508125,82.040634
13/04/2018,16.770529,8.650529,12.09053,417.52448,15.677173,4.8999996,91,42,63.208332,1015.7,1001.9,1008.1084,3.901282,0.781025,2.4672873,245.47229
14/04/2018,20.690529,7.3105288,14.202611,427.18442,22.460037,0,74,35,55.833332,1020.1,1015.7,1017.9375,2.84605,0.9433981,1.9166106,79.67561
15/04/2018,20.600529,11.070529,15.585528,326.80853,21.415537,0.1,90,49,69.041664,1018.2,1009.9,1014.2708,3.992493,0.6324555,2.485018,302.9722
16/04/2018,18.98053,11.730529,14.848865,187.67998,13.79322,0.6,88,50,71.333336,1020.1,1012.5,1015.07513,3.9446166,0.3,2.4387016,308.5367
17/04/2018,22.13053,9.8005295,16.228445,739.98755,21.280972,0,89,42,64.583336,1027,1020.9,1024.0125,2.720294,0,1.2315819,72.3189
18/04/2018,24.530529,8.280529,16.710114,787.0379,24.103695,0,85,31,58.208332,1029.8,1026.2,1027.8082,7.4,0.70710677,3.8962164,99.76927
19/04/2018,25.490528,10.760529,17.860947,834.18335,24.020391,0,77,38,57.791668,1028.6,1023.4,1026.5708,2.9529645,0.36055514,1.7029186,93.0394
20/04/2018,26.56053,14.760529,20.833445,823.27966,24.02039,0,74,34,53.708332,1025.2,1020.8,1023.3084,2.3706539,0.50990194,1.559123,26.861923
21/04/2018,26.990528,16.850529,21.921778,833.7814,24.215832,0,59,30,45.125,1022.3,1017.1,1020.2417,2.0880613,0.3,1.2259467,294.71744
22/04/2018,27.13053,15.330529,21.656364,783.486,24.113304,0,61,29,45.333332,1018.6,1013.8,1016.3875,3.9623227,1.0198039,2.104222,253.70251
23/04/2018,22.440529,15.510529,18.493862,123.702126,11.399833,1.7000002,74,47,61.125,1019.6,1016,1017.70416,6.0008335,0.8,2.9691074,239.79842
24/04/2018,23.340528,13.180529,17.940529,790.72614,24.523418,0,79,42,61.416668,1020.2,1015.8,1018.36676,4.4922156,0.60827625,2.2472494,273.5881
25/04/2018,22.780529,11.900529,17.595528,739.2283,24.103691,0,75,41,56.291668,1017.7,1014.3,1015.62085,9.2,0.2,4.4342437,271.92892
26/04/2018,16.46053,10.590529,13.435946,387.57446,20.463947,0,77,38,56.875,1022.7,1017.7,1020.27496,5.440588,0.50990194,3.4545794,304.69516
27/04/2018,23.05053,8.440529,15.838031,836.41437,25.468596,0,70,37,52.75,1018.6,1007.5,1012.34174,5.656854,1.104536,2.7816677,122.288864
28/04/2018,20.260529,10.370529,15.731778,45.667377,16.35001,0,73,53,61.583332,1015.6,1008.5,1012.22906,4.491102,0.8062258,2.0580828,299.82904
29/04/2018,26.62053,11.620529,18.933445,766.3416,24.962362,0,92,30,59.958332,1009.9,999.4,1005.3083,6.3245554,0.7615773,3.3704226,134.70618
30/04/2018,17.850529,9.740529,13.656777,543.09076,22.623442,1.3000001,73,31,51.375,1010.7,1004.9,1006.99164,10.111875,0.781025,5.8392067,240.22275
01/05/2018,15.900529,5.290529,10.936779,703.70746,26.12862,0,86,41,59.083332,1015.6,1010.5,1012.7625,3.640055,1.3038405,2.5402138,307.63895
02/05/2018,18.510529,8.0505295,12.807613,179.8085,17.859095,0.4,86,48,65.291664,1011.8,1008.7,1010.4333,4.197618,1.264911,2.8383417,327.5008
03/05/2018,18.940529,12.160529,15.222198,0,12.726287,0,72,47,59.166668,1015.9,1010.7,1013.3667,6.0728908,2.0518284,3.5490854,29.660126
04/05/2018,23.04053,10.000529,17.002195,182.18617,14.88258,0,79,48,62.833332,1016.7,1013.5,1014.7834,6.762396,2,3.724659,38.485
05/05/2018,23.780529,9.230529,16.992613,604.67444,20.08908,0.3,89,48,67.875,1018.8,1016.3,1017.3833,6.1,0.92195445,2.7342339,35.70668
06/05/2018,26.48053,11.820529,18.39261,652.6198,25.084116,0,95,39,70.041664,1019.6,1016.4,1018.05835,5.1546097,0.72801095,2.5223913,76.13897
07/05/2018,24.97053,11.640529,18.007196,746.135,26.135029,0,79,36,59.75,1018.8,1012.4,1015.8125,3.7854989,0.6324555,1.6018982,102.2315
08/05/2018,24.64053,13.420529,19.254698,777.1974,24.468946,0,80,43,61.333332,1013.1,1006.7,1009.8376,4.816638,0.5,2.1063933,275.33215
09/05/2018,23.520529,14.5505295,18.930113,430.84396,20.854836,0.90000004,78,44,63.166668,1008.2,1005.7,1006.87494,4.204759,0.14142136,1.4584141,247.15335
10/05/2018,16.600529,11.620529,13.82178,0,5.648652,24.600002,92,73,81.875,1019.3,1006.9,1012.3,7.81025,1.0630146,3.5565586,258.9506
11/05/2018,22.170528,10.010529,16.142612,875.00134,25.08732,0,87,48,67.458336,1020,1014.1,1017.3042,3.5510561,0.8544004,1.953271,103.77917
12/05/2018,25.55053,13.220529,19.64053,589.7959,26.067745,2.1000001,79,34,58.125,1016.9,1008.4,1013.196,4.0792155,0.3,1.9041396,98.19086
13/05/2018,19.22053,10.660529,13.25303,0,7.596684,1.1,89,74,79.708336,1012.8,1008.7,1010.5166,6.1073728,2.0615528,4.239232,278.87885
14/05/2018,18.680529,10.0505295,13.965945,0,18.125027,2.4,92,57,73.583336,1008.8,1007.4,1008.11664,4.215448,0.22360681,1.943018,295.22766
15/05/2018,16.100529,12.460529,14.426362,0,9.147419,2.7,96,68,82.75,1014.5,1008.2,1011.0791,4.9578223,1.7804494,2.9104452,297.9962
16/05/2018,16.160528,10.840529,13.337613,57.446808,10.272024,9.900001,94,69,84.5,1017.2,1014.1,1014.8708,5.1546097,1.3038404,2.7113066,297.34988
17/05/2018,17.360529,10.420529,13.838864,142.81029,10.903212,4.2999997,94,63,80.708336,1020.5,1016.3,1017.8875,3.794733,0.8062258,2.0485847,272.41953
18/05/2018,21.65053,8.030529,15.296363,846.9602,27.541584,0,86,46,66.25,1020.6,1016.8,1018.75836,4.7265205,0.14142136,2.0873668,13.856354
19/05/2018,19.770529,9.860529,15.306779,534.0597,19.108656,1,82,51,66.166664,1019.7,1017.8,1018.6916,3.8639357,0.6708204,1.957019,43.543625
20/05/2018,20.000528,9.870529,15.059278,838.9624,20.271708,0,90,52,71.666664,1019.7,1014.9,1017.6833,3.3136082,0.1,1.6423942,61.135574
21/05/2018,22.95053,10.740529,17.695112,518.6695,23.321918,0.2,95,44,67.083336,1016,1011.1,1013.87915,2.209072,0.1,1.1502218,30.718903
22/05/2018,24.110529,14.920529,18.956778,192.56384,17.061302,7.1,93,43,63.125,1015.2,1011.4,1012.7292,6.20967,0.2,1.5337276,265.7374
23/05/2018,20.55053,14.100529,17.221779,372.60315,13.07232,9.299999,95,58,78.083336,1019.2,1015.6,1017.57495,4.031129,1.8027756,2.9736576,313.7437
24/05/2018,23.740528,14.580529,18.985113,682.39105,23.84737,0.8,92,49,69.041664,1020.1,1016.6,1018.51245,3.206244,0.22360681,1.3314775,288.12186
25/05/2018,26.190529,13.570529,20.649279,777.64355,26.804663,0,86,37,59.958332,1018.8,1015.7,1017.60834,3.2015622,0,1.6811191,79.875336
26/05/2018,28.580528,14.280529,22.128443,574.83984,24.430498,0,85,34,60.5,1019.9,1017.6,1018.53326,6.1611686,0.1,2.9421692,108.04213
27/05/2018,29.260529,16.96053,23.660944,577.2518,26.811071,0,76,38,57,1019.3,1014.1,1016.95416,3.4058774,0.5,1.9294587,96.38036
28/05/2018,25.48053,16.690529,21.248028,353.16238,20.745901,1.5000001,83,57,71.041664,1017.9,1014.3,1016.4751,4.909175,0.1,2.2607496,297.31973
29/05/2018,24.910528,16.04053,21.425947,712.906,25.93638,0,87,49,66.333336,1016.2,1013.3,1014.5291,3.471311,0.1,1.7649045,253.28078
30/05/2018,28.000528,16.250528,21.588448,633.958,22.162067,2.6,88,40,66.333336,1016,1012.4,1014.5417,4.3863425,0.1,1.7270344,357.10144
31/05/2018,24.20053,16.340528,19.22803,155.10638,13.197276,1.9,96,53,79.5,1019.4,1015.2,1016.59174,6.512296,1.0816654,3.1913297,290.4343
01/06/2018,22.690529,15.5505295,19.043444,816.1538,23.690376,0.5,88,54,70.041664,1021.3,1019.3,1020.2083,5.3935146,1.2727922,3.2943676,271.63022
02/06/2018,24.750528,14.720529,19.90928,826.8103,27.317305,0,84,46,64.833336,1021.3,1017.3,1019.58344,1.8384775,0,1.1357578,300.52155
03/06/2018,26.81053,14.950529,21.608864,482.74142,26.304842,2,87,43,62.666668,1018.5,1012.6,1016.1458,2.5553863,0.14142136,1.1588652,13.793793
04/06/2018,25.39053,17.520529,20.991362,251.07979,17.942398,0.6,89,55,73.041664,1013.3,1009.1,1010.9375,3.4176016,0.50990194,2.2785165,282.0623
05/06/2018,27.62053,16.63053,22.314278,789.8634,24.712454,1.4000001,89,40,64.708336,1011.1,1007.6,1009.88336,3.1144822,0.9055385,1.8770176,161.97528
06/06/2018,26.15053,18.72053,21.625944,325.70374,15.340754,3.1,82,44,68.208336,1014.8,1010.3,1012.04175,3.764306,1.1661904,2.5880046,282.54245
07/06/2018,22.350529,17.04053,19.301363,245.49504,12.735899,2.5,86,60,73.75,1017.4,1014.6,1015.86664,4,0.98488575,2.0493274,289.75275
08/06/2018,24.12053,16.57053,20.324282,497.15887,19.387403,0.5,94,56,72.625,1015.9,1012.4,1013.9583,1.7204651,0.14142136,0.826108,328.36395
09/06/2018,24.590528,18.32053,21.52636,577.00775,19.121471,0.1,84,56,69,1014.5,1012.9,1013.7209,2.0808651,0.14142136,1.03749,148.44861
10/06/2018,28.48053,17.010529,23.327196,725.3821,27.128267,0,84,42,62.041668,1014.4,1010.3,1012.4377,2.236068,0.22360681,1.4074782,101.96513
11/06/2018,27.160528,18.610529,22.836779,427.59576,15.113267,2.5,88,47,70.791664,1011.2,1007.7,1009.35004,3.7443287,0.22360681,2.0610292,0.7742157
12/06/2018,21.860529,17.21053,19.105528,122.55319,11.2204075,5,96,62,82.166664,1009.7,1007,1008.2708,5.813777,1.2529964,2.6291957,298.62756
13/06/2018,20.22053,13.200529,15.964279,192.62872,16.343605,0.5,95,48,76,1016.5,1009.6,1012.37506,6.747592,1.9849433,5.14391,351.97955
14/06/2018,22.06053,11.010529,17.238445,728.14154,29.64341,0,91,39,61.958332,1017.2,1014.7,1016.1208,2.7730849,0.36055514,1.6054624,17.878677
15/06/2018,24.13053,14.150529,19.579279,619.2106,28.172773,0,80,46,61.541668,1017,1014.4,1015.8125,4.7265205,0.2,2.1183116,351.852
16/06/2018,26.010529,14.530529,20.698444,700.1007,27.169916,0,85,42,62.208332,1016.6,1014,1015.36664,3.9217343,0,1.3584337,295.97943
17/06/2018,21.72053,17.96053,19.619694,181.98314,13.504863,0.6,82,57,70.25,1021,1017,1018.52924,5.2952805,1.2529964,2.9765675,281.75128
18/06/2018,24.780529,13.620529,19.701363,917.96594,29.230091,0,80,40,61.583332,1023.5,1021.5,1022.23334,3.1827662,0,1.7817277,309.46442
19/06/2018,27.40053,15.390529,21.614698,943.351,29.14679,0,87,44,64.958336,1024.7,1021.6,1023.375,2.915476,0.1,1.8282803,355.92645
20/06/2018,29.87053,17.110529,23.801779,947.18085,29.034647,0,87,42,63.875,1022.8,1017.7,1020.4998,1.7117243,0.22360681,0.8578658,54.782394
21/06/2018,28.37053,16.88053,23.2022,712.49994,23.40522,0,75,37,58.458332,1022.3,1016.2,1018.2251,7.1,0.56568545,3.7276525,331.03094
22/06/2018,19.410528,8.430529,14.872196,733.15607,29.94138,0,74,36,52.416668,1027,1022.8,1025.3417,5.903389,0.3,3.5257475,1.5017853
23/06/2018,21.20053,9.820529,15.979697,932.23083,29.018625,0,75,41,55.708332,1027.4,1022.6,1025.3251,6.0207973,0.28284273,2.9753683,13.251419
24/06/2018,22.920528,12.490529,18.05928,652.21277,28.852018,0,75,41,56,1024,1018.5,1021.1541,4.5122056,0.14142136,1.9869161,0.26341248
25/06/2018,22.860529,12.570529,18.633446,741.9337,26.567566,0,81,45,59.416668,1022.4,1019.9,1020.9751,3.733631,0.7,2.0643866,14.130463
26/06/2018,25.62053,13.500529,20.513447,822.7197,28.61172,0,74,45,56.875,1022.9,1019.8,1021.38336,3.6235344,0.70710677,1.9919329,51.89241
27/06/2018,25.54053,13.360529,20.360117,788.78644,24.116507,0,83,39,59.208332,1021.7,1018.2,1020.125,5.557877,0.3,2.781963,91.56557
28/06/2018,25.45053,11.290529,19.270947,832.2904,28.493174,0,85,41,60.208332,1020.5,1014.8,1017.50836,8.028076,0.86023253,4.1789746,78.10802
29/06/2018,27.47053,15.650529,22.120531,820.54,26.56116,0,86,46,62.708332,1016.2,1012.1,1013.89575,6,0.2,3.113861,84.07622
30/06/2018,29.89053,16.54053,23.692612,927.1017,28.413073,0,85,40,61.833332,1014.2,1010.4,1012.48334,4.2107005,0.44721362,2.3471427,95.699905
01/07/2018,29.930529,16.280529,23.349695,955.644,28.944933,0,70,42,53.708332,1013.8,1010.4,1012.18335,6.514599,1.7204651,3.9181736,106.36108
02/07/2018,31.090528,15.520529,23.633028,938.5351,28.877651,0,66,36,50.791668,1013.4,1010.9,1012.24585,6.113101,1.0440307,3.4982471,106.67186
03/07/2018,27.520529,18.81053,24.111364,628.649,21.28417,0.8,70,49,58.625,1017,1013.7,1015.3249,4.20119,0.82462114,2.4473503,167.52284
04/07/2018,29.64053,17.930529,24.499695,478.7234,23.206572,4.6,87,36,58.416668,1018.4,1013.6,1016.23334,3.6235344,0.1,1.7990485,186.85707
05/07/2018,24.12053,18.680529,20.954279,155.74469,10.265615,2.0000002,80,53,67.958336,1016.9,1013.2,1014.8459,3.9623227,0.7,2.2568552,249.9003
06/07/2018,23.62053,15.910529,19.609274,475.829,19.941696,19.1,94,55,74.75,1021.7,1017.6,1019.425,5.0358715,0.2,2.2386057,256.7105
07/07/2018,26.54053,13.370529,20.837612,885.95807,26.743786,0,94,41,64.875,1023,1019.9,1021.7625,2.5553863,1.0770329,1.9524918,78.35144
08/07/2018,27.180529,16.160528,21.925112,811.5585,28.823185,0,83,37,58.416668,1022,1019.7,1021.0249,5.4037027,0.28284273,3.2481918,352.10236
09/07/2018,27.760529,14.790529,21.836363,882.31433,28.566866,0,75,35,55.958332,1021.8,1016.6,1019.56665,4.909175,0.6324555,2.6669247,349.0849
10/07/2018,23.690529,16.72053,20.139694,252.51915,18.967682,0,75,44,59.291668,1017.9,1015.1,1016.5876,5.1312766,0.92195445,3.4626129,320.72113
11/07/2018,22.690529,13.0505295,18.329695,888.5531,26.042109,0,69,38,55.416668,1017.1,1015.5,1016.29584,4.669047,1,2.8575346,330.0744
12/07/2018,25.860529,13.620529,19.953444,931.634,28.624535,0,71,39,56.208332,1018.1,1016,1017.1416,4.1,0.2,1.581225,2.0237274
13/07/2018,28.080528,15.820529,22.434278,918.1617,28.646965,0,79,32,54.416668,1019.4,1016.7,1018.21655,3,0.14142136,0.9687001,91.476364
14/07/2018,28.71053,17.95053,24.048864,562.84216,26.958452,0,66,36,49.333332,1019.1,1015,1017.48755,2.2,0.44721362,1.1899542,342.3988
15/07/2018,28.96053,16.850529,23.014277,499.3426,21.812834,4.1,78,35,59.083332,1017.3,1013.5,1015.65424,3.939543,0.22360681,1.0309824,347.0926
16/07/2018,27.740528,15.350529,22.455948,518.40295,26.666891,0,89,33,58.916668,1016.3,1010.4,1013.46246,4.0521603,1.2369317,2.539716,78.52447
17/07/2018,25.82053,18.330528,22.668444,327.4468,15.353569,0.3,69,39,56.375,1017.6,1013.7,1015.71246,4.925444,1.264911,2.7470284,260.4546
18/07/2018,29.15053,17.45053,23.346361,914.33435,27.945284,0,82,34,56.625,1017.9,1014.5,1016.50415,1.9104973,0.70710677,1.3093597,64.79886
19/07/2018,29.31053,16.610529,23.849695,886.83575,26.94884,0,79,35,53.125,1017.9,1013.5,1016.1333,3.1256998,0.14142136,1.3728095,96.6613
20/07/2018,28.260529,17.860529,23.35803,486.2174,15.327937,2.1999998,86,43,60.416668,1015.5,1011.8,1013.7666,2.433105,0.1,1.1253061,104.03624
21/07/2018,23.06053,17.73053,20.253445,54.448936,12.159181,4.5999994,88,57,71.916664,1014.6,1011.8,1012.93744,4.8373547,1.0440307,3.151064,266.703
22/07/2018,25.64053,16.64053,20.995111,598.10815,22.274204,0,78,43,63.333332,1015.8,1013.6,1014.3333,5.7428217,0.9433981,2.17455,326.8421
23/07/2018,26.330528,16.89053,21.85678,700.8294,23.767271,0,80,48,64.416664,1017.9,1015.7,1016.8291,3.535534,0.1,2.0395854,108.495445
24/07/2018,30.610529,15.640529,23.753029,907.71735,27.423038,0,82,33,57.625,1016.4,1011.4,1013.9375,4.428318,0.92195445,2.7161777,106.09587
25/07/2018,30.780529,18.38053,25.494696,879.73535,26.157457,0,81,33,54.833332,1014.7,1012.9,1013.7917,3.4785054,1.3,2.47624,109.97462
26/07/2018,32.60053,19.65053,25.977196,896.401,26.42018,0,72,30,52.791668,1014.6,1011.6,1013.22925,5.59017,1.0770329,3.0139198,106.48686
27/07/2018,31.280529,18.530529,25.433867,906.7709,27.077007,0,74,33,53.625,1014.2,1009.8,1012.0793,3.3,1.5652475,2.3672626,110.96204
28/07/2018,27.20053,19.690529,23.257612,184.2383,13.113973,0.5,76,50,64.791664,1015,1008.8,1011.55005,6.3007936,1.0049876,3.455444,188.4369
29/07/2018,30.530529,17.240528,24.439278,839.51666,26.746988,0,87,38,61.5,1015.2,1012.8,1014.08765,4.3863425,1.360147,2.4474678,113.17204
30/07/2018,32.62053,20.850529,27.221779,852.3629,26.493877,0,69,28,48.458332,1015.9,1014.1,1015.0833,3.8897302,0.31622776,1.6715578,119.206406
31/07/2018,33.970528,22.65053,28.139277,881.7528,26.298431,0,63,27,46.291668,1017.4,1015.2,1016.05,2.6925821,0.42426407,1.1603149,62.54899
01/08/2018,32.86053,21.770529,25.809694,375.89505,20.191608,0.7,79,40,62.125,1020.4,1016.5,1017.88745,7.2732387,0.1,2.113621,351.42902
02/08/2018,31.95053,19.010529,25.521774,852.0357,25.523064,0,89,37,63.75,1021.4,1018.3,1019.9834,4.0261645,0.5,1.9841714,79.41676
03/08/2018,33.64053,19.95053,26.80678,888.5003,25.833853,0,86,34,60.5,1020.5,1016.7,1018.6543,4.491102,0.2,2.0745192,85.84035
04/08/2018,33.14053,22.32053,27.898443,813.53925,24.52662,0,74,35,55.833332,1018.1,1015.9,1017.1167,2.720294,0.5,1.3606461,132.08395
05/08/2018,32.650528,20.29053,26.64261,835.9944,25.141788,0,84,35,58.208332,1018.5,1016.1,1017.2041,3.901282,0.42426407,1.9893317,81.01788
06/08/2018,32.44053,18.780529,26.026781,705.4728,23.828148,0,78,40,59.25,1017.4,1012.8,1015.35004,2.8301945,0.14142136,1.6608213,163.58922
07/08/2018,33.66053,23.23053,27.83178,377.68466,18.423,0.1,73,31,52.375,1014,1010.6,1012.55005,4.527693,1.4560219,2.2025988,167.5235
08/08/2018,29.79053,22.20053,26.135529,555.2142,17.231112,0.3,67,48,53.666668,1015.7,1011.7,1013.9917,3.0528674,0,1.8134178,213.69006
09/08/2018,32.37053,20.110529,24.41553,417.49362,18.948454,1.9000001,80,32,63.125,1020.7,1011.6,1014.875,7.802564,0.7615773,4.338862,221.02327
10/08/2018,23.57053,15.460529,19.938444,599.99994,23.418036,0,80,44,61.541668,1025.7,1021.3,1023.7209,3.8209946,0.22360681,1.7611424,198.75867
11/08/2018,25.360529,13.210529,20.607615,719.61487,24.385645,0,65,34,47.25,1024.6,1020.9,1023.0625,3.758989,0.14142136,1.9130565,281.43604
12/08/2018,29.55053,14.890529,22.359697,849.1156,25.004013,0,67,36,52.291668,1021.4,1011.8,1016.675,3.794733,0,1.554376,114.89902
13/08/2018,23.54053,19.190529,21.768028,60.812767,9.406944,3.8999999,79,50,67.5,1013.9,1010.5,1012.2,4.6173587,0.60827625,2.5220885,239.63237
14/08/2018,23.13053,16.87053,19.800112,470.43967,12.409091,1,86,51,69,1019.6,1013.9,1016.45844,3.6013885,1.2165525,2.2379158,258.668
15/08/2018,27.06053,15.380529,21.43678,859.8,24.60672,0,77,38,57.291668,1020.5,1017.7,1019.2041,2.4,0.4,1.3509921,111.74587
16/08/2018,29.440529,17.250528,23.503029,856.7333,24.497787,0,78,36,56.291668,1018.8,1013.1,1016.1125,3.794733,1.029563,2.3012826,118.0276
17/08/2018,27.72053,18.79053,22.615112,316.1858,13.63302,8.200001,81,46,64.25,1019.6,1013.6,1015.3999,7.3164196,1.2041595,2.9643974,243.50775
18/08/2018,27.410528,16.680529,22.196363,739.41705,21.854483,0,84,45,65.666664,1021.8,1019.6,1020.50824,3.6496572,0.4,1.6334577,4.4525604
19/08/2018,29.30053,18.12053,23.693863,809.1187,23.344345,0,82,37,59.666668,1022.7,1019.3,1021.04175,2.376973,0.1,1.1828564,7.6960297
20/08/2018,29.590528,19.430529,24.336777,844.2167,23.706396,0,68,36,53.833332,1021,1017.5,1019.55835,2.236068,0.2,1.2463961,39.2894
21/08/2018,29.89053,18.20053,24.45803,821.88434,22.921417,0,83,41,60.083332,1019.8,1016.6,1018.34155,2,0.1,0.8934889,88.54054
22/08/2018,31.170528,20.190529,25.800947,768.5354,22.482468,0,73,36,55.5,1018.1,1015.6,1016.99585,2.3345234,0,1.3840252,128.4847
23/08/2018,31.04053,21.65053,25.557611,401.62112,13.87973,0.2,64,34,51.541668,1016.8,1012.4,1014.72906,3.764306,0.86023253,2.1537082,200.52016
24/08/2018,24.160528,17.70053,20.937197,522.1224,14.581404,0.4,76,51,63.541668,1014.9,1012.7,1013.86237,6.746851,1.3601471,3.3045256,267.78796
25/08/2018,17.580528,11.430529,15.230113,85.36667,7.91388,1.2,83,51,66.25,1017.6,1013.9,1014.7708,5.7558665,1.4422206,3.689349,266.74335
26/08/2018,20.340528,8.770529,14.439696,714.27515,23.546194,0,82,33,57.541668,1019.9,1015.5,1017.8542,3.2572994,0.41231057,1.8818437,122.87291
27/08/2018,25.190529,12.310529,18.641779,182.74202,14.639076,0,65,37,54.791668,1018.4,1015.9,1016.646,4.7675986,0.22360681,2.6332848,222.51045
28/08/2018,27.90053,17.22053,22.40886,725.03345,22.604221,0,75,39,58.75,1019.6,1015.1,1017.7957,2.385372,0.4,1.2959393,108.53969
29/08/2018,29.40053,17.38053,22.811363,291.56842,15.590663,0.4,80,42,62.125,1018.1,1012.4,1015.175,8.100618,0.92195445,3.0594301,231.76962
30/08/2018,21.680529,15.660529,18.640114,529.78723,18.669708,0.1,86,51,70.208336,1021.9,1018.7,1020.34174,5.2,0.44721362,3.8715355,308.40942
31/08/2018,16.910528,13.340529,14.648862,0,3.41226,21.400002,96,74,84.416664,1021.6,1019.7,1020.43317,5.4332314,0.31622776,2.7553866,322.07355
01/09/2018,19.170528,13.160529,15.768864,171.95744,12.021407,0.70000005,94,58,78.791664,1023.8,1021.1,1022.22925,4.472136,0.72801095,2.022879,185.44034
02/09/2018,20.680529,11.580529,15.66011,0,10.406592,3.6000001,85,55,74.458336,1023.1,1017.8,1020.0291,3.7121422,0.53851646,2.1024618,323.13013
03/09/2018,21.840528,12.910529,17.68136,503.46753,18.714565,0,92,51,71.333336,1018.1,1015.4,1016.6333,1.4142135,0.2,0.906529,47.52083
04/09/2018,24.32053,13.780529,18.99386,763.385,20.62735,0,81,46,64,1017.3,1014.6,1016.075,2.7802877,0.70710677,1.5065304,105.829346
05/09/2018,26.610529,14.980529,20.532612,784.8618,20.790758,0,83,42,64.208336,1017.5,1013.6,1015.8167,3.471311,1.7029387,2.3614724,111.93848
